iw7_addr,proposed_name,iw7_existing_name,iw8_addr,confidence,score,margin,evidence,prototype
0x14128BA49,bdQoSProbe::checkHostProbes,,0x1437334E0,low,2.768,0.027,1 shared string literal; 1 shared rare constant; struct_sim=0.75,"void __usercall(bdQoSProbe *this@<rcx>, __int128 _XMM0@<xmm0>)"
0x1400BEBC0,LUI_CoD_LuaCall_StopSpectate,,0x142473AE0,low,2.768,0.03,1 mapped callee(s) in common; struct_sim=0.71,__int64 __fastcall(lua_State *luaVM)
0x1412E8B6C,lj_strfmt_num,,0x14382C0F0,low,2.765,0.325,1 mapped callee(s) in common; struct_sim=0.71,"GCstr *__usercall@<rax>(lua_State *L@<rcx>, const TValue *o@<rdx>, __int128 *@<xmm0>, __int128 *@<xmm6>)"
0x140024FC0,hknpConstraintCollisionFilter::subscribeToWorld,,0x142F71480,low,2.764,2.764,1 shared string literal; struct_sim=0.71,"void __fastcall(hknpConstraintCollisionFilter *this, hknpWorld *world)"
0x14107C630,hknpWorld::stepCollide,,0x142E976C0,low,2.762,0.002,1 shared string literal; struct_sim=0.82,"void __fastcall(hknpWorld *this, const hknpStepInput *stepInput, hkTaskQueue *taskQueue)"
0x14128801A,bdQoSProbe::cancelProbes,,0x143732980,low,2.762,0.038,1 shared string literal; 1 shared rare constant; struct_sim=0.71,"void __fastcall(bdQoSProbe *this, const bdSecurityID *id)"
0x14002ED00,DDL_GetFloat,,0x1437960E0,low,2.762,0.024,1 mapped callee(s) in common; struct_sim=0.97,"float __fastcall(const DDLState *state, const DDLContext *ddlContext)"
0x140049990,PM_Weapon_BeginMelee,,0x1410A1320,low,2.762,0.055,1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.71,"void __usercall(pmove_t *pm@<rcx>, pml_t *pml@<rdx>, __int128 *@<xmm0>, __int128 *@<xmm1>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>)"
0x140345070,CL_PlayerData_GetZombieConsumable,,0x141A37F20,low,2.761,0.278,1 shared string literal; struct_sim=0.87,"int __fastcall(const int controllerIndex, const int index)"
0x140864BE0,BG_AnimationMP_FilterCorpseAttachmentModels,,0x140FD0EC0,low,2.76,2.76,1 shared string literal; struct_sim=0.71,"void __fastcall(char (*attachModelNames)[9][64], char (*attachModelTagNames)[9][64])"
0x1404B7630,SD_DecoderFrameAcpXma,,0x1426EE1B0,low,2.76,1.377,1 mapped callee(s) in common; struct_sim=0.71,void(void)
0x14120D760,index2adr,,0x1437F84D0,low,2.759,0.0,4 shared rare constants; struct_sim=0.77; demoted: runner-up within 0.00,"TValue *__fastcall(lua_State *L, int idx)"
0x1405A9C60,hknpCharacterProxy::integrateWithCollectors,,0x142FCDDC0,low,2.758,0.147,4 shared rare constants; struct_sim=0.77; demoted: runner-up within 0.15,"void __usercall(hknpCharacterProxy *this@<rcx>, const hkStepInfo *stepInfo@<rdx>, const hknpCharacterSurfaceInfo *surfaceInfo@<r8>, const hkVector4f *gravity@<r9>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM14@<xmm14>, hknpAllHitsCollector *castCollector, hknpAllHitsCollector *startCollector, hkArray<hknpCharacterProxy::ObjectInteraction,hkContainerHeapAllocator> *objectInteractionsOut)"
0x1409DA2D0,PartyHost_TimeoutMembers,,0x14116CEC0,low,2.754,2.754,1 shared string literal; struct_sim=0.56,void __fastcall(PartyData *party)
0x140B359B0,GScr_MakeVehicleSolidCapsule,,0x141303CA0,low,2.754,0.0,1 mapped callee(s) in common; struct_sim=0.70,"void __usercall(scrContext_t *scrContext@<rcx>, scr_entref_t entref@<rdx>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>)"
0x140A8A1F0,G_PhysicsObject_FindBoneIndex,,0x140E8E450,low,2.75,0.029,1 shared string literal; 1 shared rare constant; struct_sim=0.69,"char __fastcall(Physics_WorldId worldId, unsigned int bodyId, gentity_s *entity, const DObj *dobj)"
0x14053DAC0,G_PhysicsObject_FindBoneIndex,,0x140E8E450,low,2.748,0.028,1 shared string literal; 1 shared rare constant; struct_sim=0.69,"char __fastcall(Physics_WorldId worldId, unsigned int bodyId, gentity_s *entity, const DObj *dobj)"
0x1409D15C0,PartyAtomicHost_HandleJoinRequest,,0x14114F0A0,low,2.748,0.713,1 shared string literal; 1 shared rare constant; struct_sim=0.75,"void __usercall(PartyData *party@<rcx>, const PartyActiveClient *mainActiveClient@<rdx>, netadr_t *from@<r8>, msg_t *msg@<r9>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>)"
0x1410CC7F0,hknpProcessNarrowPhasePairsTask::process,,0x1430213E0,low,2.747,0.326,1 mapped callee(s) in common; struct_sim=0.70,"void __usercall(hknpProcessNarrowPhasePairsTask *this@<rcx>, const hkTask::Input *input@<rdx>, __int128 _XMM2@<xmm2>)"
0x140B68A70,G_Weapon_FireMelee,,0x14135C530,low,2.745,0.221,1 shared string literal; struct_sim=0.86,"void __usercall(gentity_s *ent@<rcx>, const int gameTime@<edx>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>)"
0x141396EE0,Online_DcQos_GetRetailDebug,,0x140BDEDA0,low,2.742,0.59,1 shared string literal; 1 shared rare constant; struct_sim=0.74,"void __usercall(char *destString@<rcx>, const int maxLength@<edx>, __int128 _XMM0@<xmm0>, __int128 _XMM3@<xmm3>, __int128 _XMM6@<xmm6>)"
0x1405EEB20,Umbra::ImpTome::getPrivateStatistic,,0x142997EC0,low,2.742,0.05,4 shared rare constants; struct_sim=0.76; demoted: runner-up within 0.05,"__int64 __usercall@<rax>(const Umbra::ImpTome *t@<rcx>, Umbra::PrivateStatistic type@<edx>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x1410CF1B0,hknpProcessNarrowPhasePairsTask::process,,0x1430213E0,low,2.742,0.412,1 mapped callee(s) in common; struct_sim=0.69,"void __usercall(hknpProcessNarrowPhasePairsTask *this@<rcx>, const hkTask::Input *input@<rdx>, __int128 _XMM2@<xmm2>)"
0x140ADD400,Bot_EntityFacesBot,,0x1415EBC30,low,2.739,0.051,1 mapped callee(s) in common; struct_sim=0.69,"__int64 __usercall@<rax>(const bot_data_t *botData@<rcx>, const gentity_s *ent@<rdx>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x140BFA770,Scr_LoadAnimTreeAtIndex,,0x14150E8A0,low,2.738,0.09,1 mapped callee(s) in common; struct_sim=0.69,"void __fastcall(unsigned int index, void *(__fastcall *Alloc)(unsigned __int64), int user, const ScrThreadMode threadMode)"
0x1400D8360,R_AddComputeCmd,,0x1421C3650,low,2.737,0.029,1 shared string literal; 1 shared rare constant; struct_sim=0.71,"bool __fastcall(ComputeCmdList *list, ComputeCmdType type, const void *data)"
0x140153670,CG_Gesture_LookAroundBlendNode_Update,,0x141CD3920,low,2.737,2.737,1 shared string literal; 1 shared rare constant; struct_sim=0.68,"void __usercall(void *nodeData@<rcx>, const DObj *obj@<rdx>, XAnimInfo *animInfo@<r8>, unsigned __int16 animInfoIndex@<r9w>, __int128 _XMM0@<xmm0>, __int128 _XMM1@<xmm1>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, float dtime, const bool isInstantInit, XModelNameMap *modelNameMap)"
0x141261CE6,bdRichPresenceService::getInfo,,0x1436D0460,low,2.737,2.737,1 shared string literal; 1 shared rare constant; struct_sim=0.62,"bdReference<bdRemoteTask> *__fastcall(bdRichPresenceService *this, bdReference<bdRemoteTask> *result, unsigned __int64 *userIDs, bdRichPresenceInfo *results, unsigned int count)"
0x140429750,G_VehiclePath_BeginSwitchNode,,0x140D3AC40,low,2.737,0.01,1 mapped callee(s) in common; struct_sim=0.69,void __fastcall(const VehiclePathPos *vpp)
0x140EA7350,bfx::GetScale,,0x1400A458E,low,2.737,1.2,caller set agrees: 4/4 mapped callers (jaccard 1.00); struct_sim=0.23,float __fastcall()
0x140CD37A0,DB_UpdateBlackboxAssetCounts,,0x140C0DA40,low,2.736,2.736,1 shared string literal; 1 shared rare constant; struct_sim=0.54,void(void)
0x14057E0E0,HavokPhysics_LoadInstance,,0x141B55F90,low,2.736,0.048,4 shared rare constants; struct_sim=0.76; demoted: runner-up within 0.05,"void __usercall(SaveGame *save@<rcx>, Physics_WorldId worldId@<edx>, unsigned int instanceId@<r8d>, HavokPhysics_SnapshotFixup *snapshotFixup@<r9>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM1@<xmm1>, __int128 *__struct_ptr _XMM2@<xmm2>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, __int128 *__struct_ptr _XMM11@<xmm11>, __int128 *__struct_ptr _XMM12@<xmm12>, __int128 *__struct_ptr _XMM13@<xmm13>, __int128 *__struct_ptr _XMM14@<xmm14>)"
0x1409C1BE0,LUI_LuaCall_LUIElement_SetupFrontendCameraMover,,0x1425CF990,low,2.735,0.027,1 mapped callee(s) in common; struct_sim=0.69,"__int64 __usercall@<rax>(lua_State *luaVM@<rcx>, __int128 *@<xmm0>)"
0x14B587CA8,bdLobbyService::getServerInventory,,0x143600860,low,2.735,2.735,1 shared string literal; struct_sim=0.69,void __fastcall(bdLobbyService *this)
0x140CFC1E0,ParseGdtBinToStruct,,0x141899050,low,2.735,2.735,1 mapped callee(s) in common; struct_sim=0.69,"__int64 __usercall@<rax>(char *pStruct@<rcx>, gdtField_t *pFieldList@<rdx>, int iNumFields@<r8d>, const void *gdtData@<r9>, __int128 *@<xmm0>, const int iMaxFieldTypes, int (__fastcall *parseSpecialFieldType)(char *, char *, gdtField_t *), void (__fastcall *parseStrcpy)(char *, const char *))"
0x1411C6C10,lj_cf_jit_util_funcinfo,,0x14382A7A0,low,2.734,0.342,1 shared string literal; 1 shared rare constant; struct_sim=0.73,"__int64 __usercall@<rax>(lua_State *L@<rcx>, __int128 _XMM0@<xmm0>)"
0x140B408E0,GScr_SetDvar,,0x1413082F0,low,2.734,0.034,1 shared string literal; struct_sim=0.89,void __fastcall(scrContext_t *scrContext)
0x1412C25E4,memchr_0,,0x1438B3B4E,low,2.734,0.0,caller set agrees: 4/5 mapped callers (jaccard 0.80); struct_sim=0.22,"void *__cdecl(const void *Buf, int Val, size_t MaxCount)"
0x14003BF10,CG_CreateFX_RegisterPalettes,,0x141C1B4C0,low,2.733,2.733,1 shared string literal; 1 shared rare constant; struct_sim=0.70,CreateFxTool *()
0x1410D7B80,hknpCompositeCompositeCollisionDetector::collideWithChildren,,0x142F75CC0,low,2.733,0.194,4 shared rare constants; struct_sim=0.76; demoted: runner-up within 0.19,"void __usercall(hknpCompositeCompositeCollisionDetector *this@<rcx>, const hknpSimulationThreadContext *tl@<rdx>, const hknpInternalCollideSharedData *sharedData@<r8>, hknpCdBody *cdBodyA@<r9>, signed __int64@<rax>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>, __int128 _XMM15@<xmm15>, hknpCdBody *cdBodyB, hknpCompositeCollisionCache *compositeCdCache, hknpCollisionCacheBatchConsumer *childCacheConsumer, hknpCollisionCacheWriter *childCdCacheWriter, hknpJacobianConsumer *jacobianConsumer, struct hknpCsContactJacInjector *jacInjector, hknpManifoldBuffer *manifoldBuffer, hknpCollideTimers *collideTimers, hknpConvexConvexManifoldGenerator *manifoldGenerator)"
0x140B0A230,PlayerCmd_StopLocalSound,,0x1412680D0,low,2.732,0.407,1 shared string literal; struct_sim=0.69,"void __fastcall(gentity_s *pSelf, unsigned __int16 soundIndex)"
0x140B3E210,PlayerCmd_SetClientTriggerAudioZonePartial,,0x1412EB510,low,2.73,0.054,1 mapped callee(s) in common; struct_sim=0.69,"void __usercall(scrContext_t *scrContext@<rcx>, scr_entref_t entref@<rdx>, __int128 _XMM0@<xmm0>)"
0x1412B5748,BGScr_ToLower,,0x1402FA800,low,2.729,0.057,1 shared string literal; struct_sim=0.69,void __fastcall(scrContext_t *scrContext)
0x140A7A710,DB_Update,,0x1411B1110,low,2.728,0.32,1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.69,"void __usercall(__int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>)"
0x1412B514C,BGScr_ToLower,,0x1402FA800,low,2.727,0.051,1 shared string literal; struct_sim=0.68,void __fastcall(scrContext_t *scrContext)
0x140524BF0,OnlineMatchmakerOmniscient::ResetBreak,,0x140E0B9D0,low,2.726,0.144,1 shared string literal; struct_sim=0.80,void __fastcall(OnlineMatchmakerOmniscient *this)
0x140E7DE60,GetMatchRulesDefaultDataFromFF,,0x1419D6BD0,low,2.726,0.091,1 shared string literal; struct_sim=0.35,MatchRulesRawfileCache *__fastcall(const char *gametype)
0x14037AD40,HandleRatingMsg,,0x14169BF10,low,2.724,0.378,1 shared string literal; struct_sim=0.88,"void __fastcall(const int clientNum, msg_t *msg)"
0x14047F930,ScrCmd_NightVisionViewOn,,0x1412E8130,low,2.723,0.001,1 shared string literal; struct_sim=0.68,"void __usercall(scrContext_t *scrContext@<rcx>, scr_entref_t entref@<rdx>, __int128 _XMM0@<xmm0>)"
0x140B44F30,Scr_VerifyWeapon,,0x1413240F0,low,2.723,2.723,1 shared string literal; struct_sim=0.90,"void __fastcall(scrContext_t *scrContext, const Weapon *r_weapon, bool isAlternate, const char *weaponName)"
0x140B3BED0,LUI_DataBinding_Interactions_GetObjectString,,0x14260DD40,low,2.722,0.723,1 shared string literal; struct_sim=0.85,"void __fastcall(LocalClientNum_t localClientNum, char *outString, unsigned __int64 outStringSize)"
0x1409C9AE0,PartyClient_UpdateTeamsVisible,,0x141AD8BB0,low,2.722,2.722,1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.77,"void __fastcall(PartyData *party, const PartyActiveClient *mainActiveClient, const int now)"
0x140B46FC0,AnimVisualizer_CmdSetPlaybackControls,,0x140A1E420,low,2.721,0.009,1 shared string literal; struct_sim=0.90,"void __usercall(__int128 _XMM0@<xmm0>, __int128 *@<xmm2>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x140066260,BG_Suit_GetBounds,,0x14003F260,low,2.721,2.721,caller set overlaps: 4/5 mapped callers (jaccard 0.67); struct_sim=0.21,"const Bounds *__fastcall(const int suitIndex, const EffectiveStance effStance)"
0x140965020,Bot_Score_Factor_CrouchSightFacingPoint,,0x14163C490,low,2.72,0.029,1 shared string literal; struct_sim=0.35,"int __fastcall(const pathnode_t *node, const vec3_t *lookAtPoint)"
0x140C23843,bdUnoSubscriptionChannel::serializeToJSON,,0x1436EABC0,low,2.719,0.09,1 shared string literal; struct_sim=0.35,"bool __fastcall(bdUnoSubscriptionChannel *this, bdJSONSerializer *json)"
0x1409CBAB0,Party_FindMemberByXUID_AllowNotPresent,,0x140071CF1,low,2.719,1.229,caller set overlaps: 4/4 mapped callers (jaccard 0.57); struct_sim=0.21,"int __fastcall(const PartyData *party, const XUID player)"
0x140BDB8F0,CG_Cloth_Entity_ActivateClothNode,,0x141E3FF40,low,2.718,0.097,1 shared string literal; struct_sim=0.90,"void __fastcall(const LocalClientNum_t localClientNum, DObj *dObj)"
0x140CBA7D0,GScr_drawSoundShape,,0x14130F0D0,low,2.718,0.071,1 shared string literal; struct_sim=0.68,"void __usercall(scrContext_t *scrContext@<rcx>, __int128 _XMM6@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>)"
0x14129E390,CachedContentCrypto::RSAVerify_SHA256,,0x140DEC980,low,2.718,0.102,1 shared string literal; 1 shared rare constant; struct_sim=0.68,"char __fastcall(CachedContentCrypto *this, const cccHashValueSHA256_t *hash, const cccRSASignature_t *signature)"
0x14129C76C,FX_Archive,,0x141FD9E10,low,2.715,0.093,1 shared string literal; 1 shared rare constant; struct_sim=0.68,"void __fastcall(int clientIndex, MemoryFile *memFile)"
0x140955650,HoldBreathUpdate,,0x141E0C650,low,2.715,2.715,1 shared string literal; 1 shared matched global; struct_sim=0.45,"void __usercall(LocalClientNum_t localClientNum@<ecx>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM2@<xmm2>, __int128 *__struct_ptr _XMM6@<xmm6>)"
0x140E7BD10,ClStatic::SetActiveGameType,,0x141A32730,low,2.714,0.034,1 shared string literal; struct_sim=0.91,"void __fastcall(ClStatic *this, const char *gametype)"
0x1412898FA,bdLobbyService::getMatchScheduler,,0x1435FF280,low,2.714,2.714,1 shared string literal; struct_sim=0.68,void __fastcall(bdLobbyService *this)
0x1404A4390,Bot_EntityFacesBot,,0x1415EBC30,low,2.714,0.065,1 mapped callee(s) in common; struct_sim=0.68,"__int64 __usercall@<rax>(const bot_data_t *botData@<rcx>, const gentity_s *ent@<rdx>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x1409D3840,PartyHost_HandleCantHearMsg,,0x141154480,low,2.713,2.713,1 shared string literal; struct_sim=0.88,"void __fastcall(PartyData *party, const PartyActiveClient *mainActiveClient, netadr_t from, msg_t *msg)"
0x1413FD8E0,hknpSimdTreeBroadPhaseTasks::CopyAabbsAndMarkActiveBodiesDirty::process,,0x142EFB7A0,low,2.713,0.067,1 shared string literal; struct_sim=0.84,"void __fastcall(hknpSimdTreeBroadPhaseTasks::CopyAabbsAndMarkActiveBodiesDirty *this, const hkTask::Input *input)"
0x14009CE30,doplanes,,0x142907D00,low,2.713,2.713,1 mapped callee(s) in common; 1 shared rare constant; struct_sim=0.41,"__int64 __usercall@<rax>(BINKFRAMEBUFFERS *b@<rcx>, void *out@<rdx>, int alpha@<r8d>, int hdr@<r9d>, __int128 *@<xmm0>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>, int key, void *out_end, BINKSLICES *slices, unsigned int startslice, unsigned int numslices, void *seam)"
0x14099E790,CL_ConsoleFixPosition,,0x141A016D0,low,2.713,0.185,1 mapped callee(s) in common; 1 shared matched global; struct_sim=0.61,"void __usercall(__int128 *@<xmm0>, __int128 *@<xmm6>)"
0x140B41DC0,GScr_AddHUDWarningMessage,,0x1412E69E0,low,2.712,2.712,1 shared string literal; struct_sim=0.79,"void __fastcall(scrContext_t *scrContext, scr_entref_t entref)"
0x140429620,G_VehiclePath_BeginSwitchNode,,0x140D3AC40,low,2.712,0.021,1 mapped callee(s) in common; struct_sim=0.67,void __fastcall(const VehiclePathPos *vpp)
0x1405CF6F0,Animset_FindAnimTreesPerMode,,0x1402501C0,low,2.711,2.711,1 shared string literal; struct_sim=0.87,"void __fastcall(const ASM_Mode mode, int animUser)"
0x14BEAF38C,bdUPnPDevice::genUPnPCommand,,0x143727E00,low,2.71,2.71,1 shared string literal; struct_sim=0.92,"void __fastcall(bdUPnPDevice *this, const char *const command, const char *const arguments)"
0x1412C058C,strchr_0,,0x1438B3B18,low,2.71,2.71,caller set agrees: 4/4 mapped callers (jaccard 0.80); struct_sim=0.21,"char *__cdecl(const char *Str, int Val)"
0x140C5A130,SV_MigrationSave,,0x14169D3B0,low,2.709,0.371,1 shared string literal; 1 shared rare constant; struct_sim=0.67,void(void)
0x141408FAA,bdUnicastConnection::handleCookieEcho,,0x143A81290,low,2.709,0.055,1 shared string literal; 1 shared rare constant; struct_sim=0.63,"_BOOL8 __fastcall(bdUnicastConnection *this, bdReference<bdChunk> *chunk, const unsigned int __formal)"
0x1412B23E0,bdCypher3Des::decrypt,,0x14359A2F0,low,2.708,0.0,1 shared string literal; struct_sim=0.87,"char __fastcall(bdCypher3Des *this, const char *iv, const char *cypherText, char *plainText, unsigned int size)"
0x14141E5C0,hkModifiableTypeSet::createTypeFromName,,0x142C0E040,low,2.707,0.249,1 shared string literal; 1 shared rare constant; struct_sim=0.71,"void __fastcall(hkModifiableTypeSet *this, hkReflect::QualifiedType<hkReflect::Type> *typeOut, const char *typeNameStr, const hkPatchDependencies *patchDeps)"
0x1400ED1C0,LUI_LuaCall_LUILeaderboardsPackage_GetPlayerRowData,,0x142637B80,low,2.706,0.184,1 shared string literal; struct_sim=0.87,"__int64 __usercall@<rax>(lua_State *luaVM@<rcx>, __int128 _XMM0@<xmm0>)"
0x1409D8F70,PartyHost_SendHeartbeats,,0x141167A50,low,2.706,2.706,1 shared string literal; struct_sim=0.56,"void __usercall(PartyData *party@<rcx>, __int128 *@<xmm0>, __int128 *@<xmm6>)"
0x1405E5C50,dwNetSetStatus,,0x141995D20,low,2.706,0.016,1 shared string literal; struct_sim=0.84,void __fastcall(const DWNetStatus status)
0x14BC07238,bdLobbyService::handleMarketplaceItemsGranted,,0x1436069C0,low,2.706,0.019,1 shared string literal; 1 shared rare constant; struct_sim=0.57,"_BOOL8 __fastcall(bdLobbyService *this, bdReference<bdByteBuffer> message)"
0x140C54480,SV_Game_DObjCreateSkelForBone,,0x141681760,low,2.706,0.0,1 mapped callee(s) in common; struct_sim=0.67,"int __fastcall(const DObj *obj, int boneIndex)"
0x141396A50,Scr_ScriptWatch::PostEvaluateWatchElement,,0x141528830,low,2.703,0.083,1 shared string literal; struct_sim=0.91,"bool __fastcall(Scr_ScriptWatch *this, Scr_WatchElement_s *element, VariableValue *value)"
0x140E2D9D0,R_AddViewmodelDObjToSceneInternal,,0x142359240,low,2.701,0.149,4 shared rare constants; struct_sim=0.73; demoted: runner-up within 0.15,"void __usercall(const DObj *obj@<rcx>, const cpose_t *pose@<rdx>, unsigned int entnum@<r8d>, unsigned int renderFlags@<r9d>, __int128 *__struct_ptr _XMM2@<xmm2>, const GfxSceneEntityMutableShaderData *sceneEntityMutableShaderData, const vec3_t *lightingOrigin, float materialTime, int markableViewmodel)"
